time,core-core,core-ifetch,core-alu,core-int,core-fp,core-mem,icache,dcache,dram,other,l2,sum,
0.0,0.3282439,0.05900663,0.202689,0.151694,0.304033,0.0884519,0.0679879,0.252152,3.58881203008,0.08176167,0,5.12483203008
1.0,0.6210118,0.11963874,0.202689,0.186005,0.304033,0.1492235,0.179586,0.309566,4.24132330827,0.04027696,0,6.35335330827
2.0,0.5534976,0.11692459,0.202689,0.168571,0.304033,0.1292467,0.131732,0.284577,3.5072481203,0.04014911,0,5.4386681203
3.0,0.2440886,0.05133659,0.202689,0.131471,0.304033,0.05945835,0,0.128205,2.03909774436,0.02549846,0,3.18587774436
4.0,0.3960852,0.0820549,0.202689,0.150997,0.304033,0.1028851,0.151725,0.258646,4.73070676692,0.0705748,0,6.45039676692
5.0,0.2335184,0.04779907,0.202689,0.130913,0.304033,0.04658068,0.0762592,0.103325,2.03909774436,0.02481265,0,3.20902774436
6.0,0.5584845,0.11372365,0.202689,0.172058,0.304033,0.139997,0.13523,0.327027,4.24132330827,0.05535785,0,6.24992330827
7.0,0.2948141,0.05845855,0.202689,0.140258,0.304033,0.093957,0.0846546,0.205285,1.87596992481,0.02102075,0,3.28113992481
8.0,0.2198675,0.04360793,0.202689,0.130076,0.304033,0.05781537,0.0834264,0.129085,1.95753383459,0.0210298,0,3.14916383459
9.0,0.2584172,0.05152042,0.202689,0.134958,0.304033,0.05648492,0.0626553,0.112867,0.897203007519,0.00576516,0,2.08659300752
10.0,0.2473277,0.04873266,0.202689,0.133702,0.304033,0.04607853,0.0462996,0.111558,1.38658646617,0.02471951,0,2.55172646617
11.0,0.18736417,0.036177922,0.202689,0.12645,0.304033,0.06729236,0.0794462,0.145883,2.03909774436,0.013504348,0,3.20193774436
12.0,0.3551261,0.07102641,0.202689,0.147789,0.304033,0.1068418,0.100699,0.23364,2.12066165414,0.02482569,0,3.66733165414
13.0,0.266866,0.05434173,0.202689,0.135794,0.304033,0.06670002,0.102223,0.137613,2.20222556391,0.01351025,0,3.48599556391
14.0,0.18595343,0.03825381,0.202689,0.124636,0.304033,0.04135149,0.0495179,0.0776765,0.652511278195,0.00195887,0,1.6785812782
15.0,0.4846137,0.10371361,0.202689,0.158668,0.304033,0.07980998,0.118159,0.137335,1.54971428571,0.00208871,0,3.14082428571
16.0,0.517755,0.11128215,0.202689,0.162294,0.304033,0.0892635,0.14092,0.156711,1.54971428571,0.00209235,0,3.23675428571
17.0,0.2735864,0.0561702,0.202689,0.135794,0.304033,0.07066696,0.0667909,0.139288,1.22345864662,0.00583154,0,2.47830864662
18.0,0.4442002,0.09044467,0.202689,0.157692,0.304033,0.1099547,0.107431,0.229698,1.87596992481,0.01723743,0,3.53934992481
19.0,0.3921778,0.07892885,0.202689,0.151834,0.304033,0.0854376,0.0765701,0.196577,1.46815037594,0.03607265,0,2.99247037594
20.0,0.3445845,0.0703997,0.202689,0.144721,0.304033,0.0766369,0.0811409,0.164555,1.79440601504,0.01723,0,3.20039601504
21.0,0.16626285,0,0.202689,0.125194,0.304033,0.0791094,0.0356031,0.215086,1.87596992481,0.05649225,0.0321504,3.09258992481
22.0,0.7290893,0.14760263,0.202689,0.194234,0.304033,0.2333882,0.128824,0.570069,4.40445112782,0.10452087,0,7.01890112782
23.0,0.652559,0.13584195,0.202689,0.182379,0.304033,0.1613224,0.0966106,0.337092,0.570947368421,0.02086305,0,2.66433736842
24.0,0.6612463,0.13565751,0.202689,0.18475,0.304033,0.1836716,0.18338,0.371889,2.93630075188,0.01363359,0,5.17725075188
25.0,0.3794316,0.07698841,0.202689,0.1503,0.304033,0.1016414,0.0537934,0.212802,0.897203007519,0.00577119,0,2.38465300752
26.0,0.5980634,0.119488,0.202689,0.179589,0.304033,0.1750226,0.0952268,0.360308,0.897203007519,0.0095502,0,2.94117300752
27.0,0.5930216,0.11737992,0.202689,0.179729,0.304033,0.1493787,0.0311878,0.313507,1.22345864662,0.00204398,0,3.11642864662
28.0,0.9496494,0.18123882,0.202689,0.229939,0.304033,0.3133749,0.146735,0.697547,2.44691729323,0.06641388,0,5.53853729323
29.0,0.5412656,0.07798182,0.202689,0.198976,0.304033,0.2243545,0.0649407,0.582374,3.67037593985,0.05555758,0.0676878,5.99023593985
30.0,0.04035007,0,0.202689,0.106365,0.304033,0.0131612,0.0158892,0.0297062,0.407819548872,0.01397933,0,1.13399254887
31.0,0.5665182,0.10348664,0.202689,0.183494,0.304033,0.1447571,0,0.334114,2.61004511278,0.05861806,0,4.50775511278
32.0,1.4283602,0.25621943,0.202689,0.313763,0.304033,0.3544833,0,0.835439,5.87260150376,0.07824307,0,9.64583150376
33.0,1.4277039,0.25588533,0.202689,0.313903,0.304033,0.3546845,0,0.858947,6.44354887218,0.10476427,0,10.2661588722
