time,core-core,core-ifetch,core-alu,core-int,core-fp,core-mem,icache,dcache,dram,other,l2,sum,
0.0,0.3282439,0.05900663,0.202689,0.151694,0.304033,0.0884231,0.0679879,0.248793,3.5072481203,0.07797947,0,5.0360981203
1.0,0.5285674,0.10199614,0.202689,0.172894,0.304033,0.1218893,0.133737,0.264375,3.42568421053,0.04393916,0,5.29980421053
2.0,0.6457365,0.13455601,0.202689,0.181681,0.304033,0.1566959,0.17758,0.336486,4.64914285714,0.04409259,0,6.83269285714
3.0,0.2440886,0.05133659,0.202689,0.131471,0.304033,0.05942961,0,0.124846,1.95753383459,0.0217062,0,3.09713383459
4.0,0.363753,0.07430804,0.202689,0.14765,0.304033,0.0957223,0.140873,0.246168,4.40445112782,0.07052366,0,6.05017112782
5.0,0.2656416,0.05554595,0.202689,0.13426,0.304033,0.05374349,0.0871111,0.115803,2.36535338346,0.02486286,0,3.60904338346
6.0,0.5300611,0.10763241,0.202689,0.16871,0.304033,0.1376381,0.124689,0.322864,3.99663157895,0.05532339,0,5.95027157895
7.0,0.3232378,0.06453542,0.202689,0.143605,0.304033,0.0962583,0.0951956,0.20273,1.95753383459,0.01347588,0,3.40329383459
8.0,0.2139501,0.042323,0.202689,0.129379,0.304033,0.05639312,0.0799127,0.126313,1.87596992481,0.02101708,0,3.05197992481
9.0,0.2177607,0.04346064,0.202689,0.129658,0.304033,0.04883769,0.0501243,0.0990046,0.73407518797,0.00574207,0,1.83538518797
10.0,0.2610408,0.05104983,0.202689,0.135794,0.304033,0.04800827,0.0499688,0.110978,1.30502255639,0.0209383,0,2.48952255639
11.0,0.2202261,0.04320549,0.202689,0.130355,0.304033,0.0744321,0.0918218,0.163097,2.36535338346,0.01732051,0,3.61253338346
12.0,0.2857312,0.05660865,0.202689,0.139002,0.304033,0.0902267,0.0924438,0.200355,2.12066165414,0.02483065,0,3.51658165414
13.0,0.3250212,0.0664082,0.202689,0.143186,0.304033,0.0802917,0.107727,0.168707,2.12066165414,0.0172769,0,3.53600165414
14.0,0.1542384,0.03173319,0.202689,0.120731,0.304033,0.03572587,0.0343905,0.0679627,0.489383458647,0.00193334,0,1.44282045865
15.0,0.4905122,0.10450586,0.202689,0.159784,0.304033,0.0834694,0.1287,0.144274,1.87596992481,0.00213254,0,3.49606992481
16.0,0.5335176,0.11515479,0.202689,0.163689,0.304033,0.0868358,0.145507,0.149802,1.54971428571,0.00209181,0,3.25303428571
17.0,0.2683546,0.05539222,0.202689,0.134958,0.304033,0.07030303,0.0660291,0.134519,1.14189473684,0.00203205,0,2.38020473684
18.0,0.4156517,0.08412851,0.202689,0.154484,0.304033,0.0997857,0.0985694,0.20892,1.54971428571,0.01720869,0,3.13518428571
19.0,0.2787164,0.05701736,0.202689,0.136631,0.304033,0.0624048,0.0481498,0.154172,1.14189473684,0.03980664,0,2.42551473684
20.0,0.3081969,0.06074513,0.202689,0.141792,0.304033,0.06748696,0.0614271,0.145939,1.22345864662,0.01337091,0,2.52913864662
21.0,0.3354136,0.06637583,0.202689,0.145139,0.304033,0.1082343,0.0924438,0.262525,2.93630075188,0.05138647,0,4.50454075188
22.0,0.4244548,0.08498843,0.202689,0.155321,0.304033,0.148596,0,0.39411,3.1809924812,0.09300667,0.0530911,5.0412824812
23.0,0.5730001,0.11795704,0.202689,0.173452,0.304033,0.1604363,0.130208,0.349102,2.03909774436,0.03622256,0,4.08619774436
24.0,0.933311,0.19496989,0.202689,0.216829,0.304033,0.2388127,0.179897,0.48153,1.71284210526,0.01344841,0,4.47836210526
25.0,0.4573211,0.09065301,0.202689,0.161876,0.304033,0.1366868,0.0979475,0.283421,1.87596992481,0.00592259,0,3.61651992481
26.0,0.2675976,0.05269947,0.202689,0.13691,0.304033,0.0771129,0.055628,0.15866,0.815639097744,0.00576003,0,2.07672909774
27.0,0.9356611,0.18594906,0.202689,0.224779,0.304033,0.2514734,0.0704757,0.526283,1.46815037594,0.00584674,0,4.17534037594
28.0,0.639549,0.12294784,0.202689,0.186842,0.304033,0.2156215,0.0752176,0.479231,0.897203007519,0.04352906,0,3.16686300752
29.0,0.9090172,0.14840991,0.202689,0.248908,0.304033,0.3350569,0.145631,0.825642,5.22009022556,0.14613299,0,8.48561022556
30.0,0.011072584,0,0.202689,0.102739,0.304033,0,0,0,0.0815639097744,0.015940416,0,0.718037909774
31.0,0.12851942,0.024697701,0.202689,0.118779,0.304033,0.04128033,0.0423195,0.0912807,1.14189473684,0.009592349,0,2.10508573684
32.0,1.3430397,0.2417633,0.202689,0.300095,0.304033,0.3314461,0,0.782153,5.46478195489,0.0744109,0,9.04441195489
33.0,1.4338099,0.25714191,0.202689,0.3146,0.304033,0.3558121,0,0.844928,6.03572932331,0.08582609,0,9.83456932331
34.0,1.3203801,0.23679803,0.202689,0.297724,0.304033,0.3278034,0,0.793988,5.95416541353,0.09714447,0,9.53472541353
35.0,1.4294341,0.25655443,0.202689,0.313763,0.304033,0.3546845,0,0.858951,6.44354887218,0.10477097,0,10.2684288722
36.0,1.3668906,0.24511988,0.202689,0.304697,0.304033,0.3391347,0,0.798794,5.62790977444,0.07444182,0,9.26370977444
37.0,1.3811717,0.24755222,0.202689,0.306929,0.304033,0.3432669,0,0.844065,6.52511278195,0.11610318,0,10.270922782
38.0,1.4338099,0.25714191,0.202689,0.3146,0.304033,0.3558408,0,0.848287,6.11729323308,0.08961839,0,9.92331323308
39.0,1.3203801,0.23679803,0.202689,0.297724,0.304033,0.3278322,0,0.797347,6.03572932331,0.10092667,0,9.62345932331
40.0,1.3240166,0.23731339,0.202689,0.298421,0.304033,0.3333668,0,0.867506,7.50387969925,0.16806421,0,11.2392896992
41.0,0.2888523,0.05464877,0.202689,0.141094,0.304033,0.0905351,0.0953355,0.216543,2.61004511278,0.01802933,0,4.02180511278
42.0,0.2684754,0.05376503,0.202689,0.136213,0.304033,0.0770247,0.0516479,0.164828,1.06033082707,0.00397397,0,2.32298082707
43.0,0.4128317,0.08047087,0.202689,0.155879,0.304033,0.1061342,0.0486163,0.213531,0.326255639098,0.00190493,0,1.8523456391
44.0,1.2222101,0.24084996,0.202689,0.261879,0.304033,0.3522021,0.165563,0.72351,1.79440601504,0.01483384,0,5.28217601504
45.0,1.3209365,0.2560581,0.202689,0.277081,0.304033,0.3395967,0.175202,0.676681,1.14189473684,0.0024327,0,4.69660473684
46.0,1.0282296,0.20003332,0.202689,0.237331,0.304033,0.2693367,0.131172,0.539383,0.978766917293,0.00200238,0,3.89297691729
47.0,1.1948102,0.23254713,0.202689,0.259647,0.304033,0.3236449,0.148601,0.651703,0.815639097744,0.00198477,0,4.13529909774
48.0,1.1824915,0.23055981,0.202689,0.257973,0.304033,0.3263779,0.137593,0.661417,1.06033082707,0.00201579,0,4.36548082707
49.0,0.9296391,0.18411382,0.202689,0.223244,0.304033,0.2600187,0.105333,0.531711,0.815639097744,0.01257838,0,3.56899909774
50.0,1.0953816,0.21256881,0.202689,0.246816,0.304033,0.2958543,0.137593,0.594819,0.978766917293,0.00240529,0,4.07092691729
51.0,1.3626936,0.26572146,0.202689,0.282102,0.304033,0.3820676,0.158691,0.778483,1.30502255639,0.00582934,0,5.04733255639
52.0,1.4817933,0.29141317,0.202689,0.296329,0.304033,0.3978399,0.170616,0.805694,0.815639097744,0.00198263,0,4.76802909774
53.0,1.4681364,0.28584166,0.202689,0.29591,0.304033,0.4204376,0.165112,0.856864,0.73407518797,0.00196634,0,4.73506518797
54.0,1.3965713,0.27163098,0.202689,0.287124,0.304033,0.3850007,0.169698,0.7779,0.897203007519,0.00199302,0,4.69384300752
55.0,1.2461716,0.24635505,0.202689,0.264808,0.304033,0.3680709,0.121082,0.758521,0.73407518797,0.00196945,0,4.24777518797
56.0,1.6201624,0.31504554,0.202689,0.315995,0.304033,0.4370778,0.199969,0.880447,1.06033082707,0.00201126,0,5.33776082707
57.0,1.2349121,0.24054814,0.202689,0.264808,0.304033,0.3294201,0.15227,0.662804,1.06033082707,0.00201566,0,4.45383082707
58.0,1.5860873,0.30803045,0.202689,0.312229,0.304033,0.4360894,0.194465,0.88048,0.815639097744,0.00197685,0,5.04171909774
59.0,1.3368319,0.26119762,0.202689,0.277918,0.304033,0.3676906,0.156856,0.744614,1.06033082707,0.00201988,0,4.71418082707
60.0,1.4486816,0.28231975,0.202689,0.2934,0.304033,0.391683,0.175202,0.790389,0.978766917293,0.00240265,0,4.86956691729
61.0,1.6663082,0.32480604,0.202689,0.322131,0.304033,0.4738218,0.191713,0.963678,0.897203007519,0.00198996,0,5.34837300752
62.0,1.6611144,0.32346158,0.202689,0.321016,0.304033,0.4341016,0.209142,0.870785,0.978766917293,0.00200742,0,5.30711691729
63.0,1.5204383,0.29626641,0.202689,0.302745,0.304033,0.3979339,0.189879,0.798715,1.14189473684,0.00203039,0,5.15662473684
64.0,1.426298,0.27683491,0.202689,0.29061,0.304033,0.3846551,0.183458,0.772308,0.652511278195,0.00235399,0,4.4957512782
65.0,1.2420596,0.24235373,0.202689,0.265366,0.304033,0.3318429,0.161132,0.666945,0.978766917293,0.00200877,0,4.39719691729
