0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
5.1889620301,6.3637533083,5.2851681203,3.4967416541,5.9956272181,3.6280933835,6.1021354887,3.4884877444,3.1650138346,1.877715188,2.7825442857,3.2120277444,3.4784877444,3.5974455639,1.6677512782,3.1523542857,3.2410742857,2.5653325564,3.5623799248,3.0198503759,2.7741803759,6.7741350376,3.9524916541,3.7211869173,4.1992351128,2.6731547368,3.3619530075,2.4177669173,6.2066868421,5.469656391,1.3190523684,5.7920742105,9.0017180451,10.3614488722,9.6117354135,9.8012554135,10.1365449624,9.8245193233,9.9028193233,10.8041762406,8.4398858647,1.8864739173,2.0447490977,4.3158764662,4.6765986466,4.3043647368,4.4888069173,3.9240030075,4.1073790977,3.2879090977,4.4314447368,5.5280086466,4.476325188,4.522015188,5.1787269173,3.978115188,5.3420608271,5.0439586466,4.585835188,4.6855269173,5.2972690977,5.5552547368,4.5754630075,5.1217908271,4.4149769173,5.0924369173,5.2876847368,5.7285469173,4.505275188,5.2864108271,4.239245188,4.7024230075,4.9794612782,4.5801669173,5.154021203,0.690837,3.2993625564,2.8926673684,4.1875781955,5.2945656391,6.7641773684,4.8876816541,1.554217188,3.3298469173,3.6674630075,2.5413478196,4.0786981955,1.5294012782,3.025395188,3.8450508271,4.419456015,2.4784164662,0.887996,17.8262,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.6597,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4103,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4571,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,16.9452639098,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.8952,18.1553,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,5.1338947368,2.2209330075,
5.1889620301,6.3854333083,5.2636781203,3.2871238346,6.2971889474,3.2711316541,6.3508233083,3.5967416541,3.0677999248,1.3406674587,2.9676442857,3.6612333835,3.5354816541,3.4573077444,1.8223190977,3.1182042857,3.2954842857,2.4838786466,3.5623699248,3.0103603759,2.6587964662,3.7017194737,6.7540033083,2.515145188,5.4868429323,2.3907730075,2.7810208271,3.4292286466,4.8291438346,6.9114693985,1.0140476391,3.9017155639,9.7193715038,9.7034593233,10.3516088722,9.7989854135,9.6117354135,10.2697249624,9.2448297744,10.675978421,10.5504762406,1.8619439173,2.1631630075,3.3878408271,4.8519725564,4.5895786466,4.3854930075,4.5127847368,3.9400590977,3.4337290977,4.4815547368,4.2646630075,4.7933230075,4.7509690977,4.9416790977,4.153985188,5.3385247368,5.1922025564,4.4176312782,4.5552630075,5.2595008271,5.4811530075,5.5442547368,4.4676830075,4.3567369173,4.2257890977,5.9295225564,5.6090930075,4.3014590977,5.4218290977,4.6427430075,4.5116130075,4.8153812782,4.6947530075,5.8445351128,1.0282187293,3.0505147368,2.1911217293,4.0596664662,5.3694830075,6.6992834587,5.5699277444,1.7180600075,2.1101134587,3.6984112782,3.4232008271,4.4348603759,1.559997188,3.1447890977,3.5175690977,2.999935188,3.1222399248,2.0279390977,14.3547,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.6597,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4571,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4103,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.0936639098,18.2884,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.6221,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,8.2758530075,2.2321130075,
5.1889620301,6.3854333083,5.2636781203,3.2871238346,6.2971889474,3.2711316541,6.3508233083,3.5967416541,3.0678099248,1.3406674587,2.9676442857,3.6612333835,3.5354816541,3.4573177444,1.8223190977,3.1182042857,3.2539642857,2.3808747368,3.7068938346,2.7236186466,2.8242742857,3.5811755639,6.6928933083,2.5504330075,4.3772221053,3.7430938346,2.6685008271,3.5396086466,4.600496015,7.1674372181,0.7180869098,3.5511477444,9.3118497744,10.0079771429,10.1780010526,9.5430415038,10.0533871429,9.6117354135,9.8907193233,10.9377862406,10.8234240601,2.0769617368,2.1631630075,2.8480990977,4.7747425564,5.1724003759,3.6950890977,4.5707969173,3.8873030075,3.5667190977,4.4881908271,4.2925708271,4.8422330075,5.0199730075,4.796635188,4.3515490977,4.7821969173,4.8198486466,4.802735188,4.9229508271,5.0537330075,5.2792890977,5.2266986466,4.7887469173,5.0733708271,4.2548590977,5.6759286466,5.1361512782,5.0223047368,5.0829090977,4.7998530075,4.6861730075,4.4857312782,4.3616090977,6.5362190226,1.0114777293,2.1568673684,2.7785190977,4.3826564662,4.6726730075,6.4521834587,6.5133877444,1.7180740075,1.6180834587,2.8661312782,3.8456769173,5.0261625564,1.8576229173,1.7332356391,4.7208386466,2.697955188,3.6454938346,1.9803490977,11.3061,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.6597,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4571,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4103,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,16.9452639098,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.6221,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,11.3720030075,1.9593190977,3.038906015
5.1889620301,6.3854333083,5.2636781203,3.2871238346,6.2971889474,3.2711316541,6.3508233083,3.5967516541,3.0677999248,1.3406674587,2.9676442857,3.6612333835,3.5354816541,3.4573277444,1.8223190977,3.1182042857,3.2539842857,2.3808947368,3.7068938346,2.7236186466,2.8242742857,3.5811755639,6.5820133083,2.6613630075,4.3772221053,3.7430938346,2.6026708271,3.6054286466,4.3059642857,7.4615489474,0.7180869098,3.5511477444,9.0619719549,10.2576149624,10.1780010526,9.428287594,10.1681510526,9.6117354135,9.8907193233,10.2538227819,11.1744057895,2.4097964662,2.1631630075,2.8480990977,4.6973325564,5.1284703759,3.8164290977,4.5707969173,3.8873030075,3.2270490977,4.0904830075,4.6514786466,4.9865230075,4.4790312782,5.3656269173,3.949235188,4.9718969173,4.4489408271,5.5797869173,4.1768130075,5.6424508271,4.6605690977,5.2258069173,5.1782047368,5.4570047368,3.4146434587,5.9094725564,5.1764430075,5.1973008271,5.3566130075,4.4036790977,4.5000290977,4.6810012782,4.6480369173,6.7193490226,1.0358107293,2.0417173684,2.569945188,4.7338403759,4.5194430075,6.5791234587,6.5396677444,1.7180740075,1.7467634587,3.3170712782,3.6078369173,4.6845525564,1.8576229173,1.5069456391,4.9469286466,2.633835188,3.7094038346,1.9803490977,11.2123,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.6196,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4502,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4571,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,16.9053639098,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.6536,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,11.4742030075,1.838045188,3.1602099248
5.0972381203,5.3343242105,6.8678528571,3.2085677444,6.3960528571,3.2278877444,6.1021154887,3.3050099248,3.1650138346,2.0900930075,2.5701864662,3.2120277444,3.5702216541,3.6891594737,1.6677512782,3.1438942857,3.2493042857,2.5753725564,3.470666015,2.8153425564,2.3309286466,4.074531203,6.0361537594,3.0710486466,4.4060821053,3.6532199248,2.3274969173,3.8776425564,4.2143403759,7.5718628571,0.7180869098,2.9036181955,9.7095215038,9.3365636842,10.2576149624,10.2697249624,9.428287594,10.0892210526,9.4154736842,10.9914262406,11.2582096992,2.4097964662,2.1671230075,2.8384290977,4.3651425564,4.5940247368,4.6026647368,4.2082430075,4.2432969173,3.3992490977,4.3647008271,4.4062808271,4.8818930075,4.5790212782,5.4571369173,3.994985188,4.7426069173,4.6116508271,5.4138269173,4.4527730075,5.3615908271,4.6605690977,5.3909069173,5.1993686466,5.2873508271,3.3978034587,5.9094725564,5.2544530075,5.3597847368,5.1161490977,4.5732890977,4.3304090977,5.0534690977,4.3345390977,6.6608390226,1.0358107293,2.0377573684,2.7061690977,4.1674408271,4.8658586466,6.6624734587,6.3999638346,1.8508449173,1.6280934587,2.9089612782,3.8947508271,5.0261625564,1.8576229173,1.7437456391,4.7101386466,2.738465188,3.6049838346,1.895065188,13.6517,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,16.7126639098,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4194,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4498,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.5448639098,17.0748,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.8463,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,9.5977130075,2.2003930075,2.7978521053
5.1889620301,6.3854333083,5.2636781203,3.2871238346,6.2971889474,3.2711316541,6.3508233083,3.5967416541,3.0678099248,1.3406674587,2.9676442857,3.6612333835,3.5354816541,3.4573177444,1.8223190977,3.1182042857,3.2539642857,2.3808747368,3.7068938346,2.7236186466,2.8242742857,3.5811755639,6.6928933083,2.5504330075,4.3772221053,3.7430938346,2.6685008271,3.5396086466,4.600496015,7.1670072181,0.7180869098,3.5511477444,9.2188458647,10.1009110526,10.1780010526,9.5430415038,10.0533871429,9.6117354135,9.8907193233,10.9377862406,10.7155901504,2.1847956466,2.1631630075,2.8480990977,4.7747425564,5.1724003759,3.6950890977,4.5707969173,3.8873030075,3.5667190977,4.4881908271,4.2925708271,4.8422330075,5.0199730075,4.796635188,4.3515490977,4.7821969173,4.8198486466,4.802735188,4.9229508271,5.0248930075,5.3081590977,5.2266986466,4.7887469173,5.0733708271,4.2548590977,5.6759286466,5.1361512782,5.0223047368,5.0829090977,4.7998530075,4.6861730075,4.4857312782,4.3502490977,6.5475790226,1.0114777293,2.1568673684,2.7785190977,4.3826564662,5.0174130075,6.5895234587,6.0338477444,1.7180740075,1.7467734587,3.3170912782,3.6619369173,4.7321664662,1.7559270075,2.1700656391,4.3740186466,2.648245188,3.6049838346,1.901955188,14.59,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,16.7527639098,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4194,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4498,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.8866639098,17.6931,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.8463,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,8.6525330075,2.2320830075,
5.1889620301,6.6568311278,5.7469437594,4.7826703008,6.1161011278,4.7723007519,3.3183877444,3.5574316541,2.5966042857,3.289946015,3.6479094737,2.9710799248,3.6640977444,1.5174362782,2.9138642857,2.7926708271,2.6005425564,3.6051499248,2.3823147368,3.6503638346,4.4700568421,5.9369398496,3.3753842857,4.4882621053,3.6636699248,2.0371290977,4.1930503759,3.1858330075,8.5983302256,0.7180869098,2.1117127368,9.4680636842,9.538047594,10.3516088722,9.7587193233,9.560247594,9.9786410526,9.9945432331,10.2039749624,12.0185270677,2.7807781955,2.3370808271,2.7395490977,3.7511708271,5.0189386466,4.2085747368,4.1357890977,4.3661208271,3.376955188,4.2609008271,4.9983625564,4.4155512782,5.1413630075,4.7005330075,3.7787273684,5.7810586466,4.4814808271,4.7152190977,5.0420008271,4.8097869173,5.3640830075,5.3527169173,5.1128747368,4.2028212782,4.7212269173,5.0244247368,5.7758108271,4.9273930075,5.1576290977,4.9121208271,3.988565188,5.039235188,5.0384769173,4.9752686466,2.887206015,1.8925073684,2.303155188,3.5294430075,5.2086803759,6.5246578196,7.1095977444,1.8528339173,1.4479903684,3.2042430075,3.8810569173,5.0040447368,1.9368998271,1.5036595489,4.1609273684,2.8254347368,4.4105955639,1.877655188,11.2046,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,16.7126639098,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4581,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4188,18.476,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.1360639098,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.8463,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,11.9736390977,1.9483490977,3.1284599248,
5.0972381203,5.3343242105,6.8678528571,3.2085677444,6.3960528571,3.2278877444,6.1021154887,3.3050199248,3.1650138346,2.0900930075,2.5701864662,3.2120277444,3.5702216541,3.6891394737,1.6677512782,3.1523542857,3.2410642857,2.5753725564,3.470656015,2.8153525564,2.3309286466,4.074531203,6.0361537594,3.0710486466,4.4060721053,3.6532199248,2.3775369173,3.8275825564,4.2143403759,7.5718428571,0.7180869098,2.9050281955,9.7081215038,9.8613732331,9.7327954135,10.2697249624,9.428287594,10.3516088722,9.527517594,10.6169745113,11.2582096992,2.4097964662,2.1671430075,2.8384090977,4.3651225564,4.5940247368,4.6026647368,4.2082430075,4.2432969173,3.4288990977,4.3641108271,4.3772108271,4.8819130075,4.890075188,5.1460530075,3.994965188,4.7426069173,4.8520447368,5.1734730075,4.5354830075,5.2876508271,4.7642990977,5.5243308271,4.9534247368,5.2877808271,3.3978034587,5.9094725564,5.3474730075,5.2669547368,5.1458290977,4.8504330075,4.084955188,5.0967290977,4.2298990977,6.7128190226,0.9837987293,2.0377573684,2.8678890977,4.3386925564,4.5961669173,6.5996034587,6.4246938346,1.8361329173,1.7467634587,3.3170612782,3.7196508271,4.6644525564,1.8576229173,2.2250356391,4.3190186466,2.670535188,3.5827138346,1.901955188,14.7237,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,16.7126639098,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4581,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.2235,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.9810639098,17.5915,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.8546,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,8.7509430075,2.2320930075,
5.1889620301,6.3637633083,5.2851681203,3.4967416541,5.9956272181,3.6280933835,6.1021354887,3.4884677444,3.0677999248,1.838765188,2.5049925564,3.6257633835,3.4784977444,3.5974155639,1.6677512782,3.1523542857,3.2410742857,2.5653325564,3.5623999248,3.0206503759,2.7733703759,6.7657150376,3.9449216541,3.2246012782,4.7118507519,2.3881330075,3.5247947368,2.5399569173,5.9549190226,5.7214142105,1.3190523684,5.1782746617,9.615537594,9.6117354135,10.3614488722,9.7681454135,9.9200171429,9.8467293233,9.3805336842,10.8271962406,9.0603754135,1.9865758271,2.0508690977,3.8399086466,4.6238647368,4.3192086466,4.5857630075,4.3409347368,4.1034190977,3.2771990977,4.4463547368,5.0729686466,4.1987973684,5.0279130075,4.818215188,4.5491769173,5.0618308271,4.8491847368,4.5887612782,4.7287508271,5.4788630075,5.3080669173,5.0791008271,5.1285808271,4.3758469173,4.408095188,5.5466225564,5.6600390977,4.8831069173,4.7396790977,4.7743669173,4.8693530075,4.9497912782,4.4458569173,5.322001203,0.690837,3.3131425564,2.9047873684,4.1614381955,5.0741056391,6.8085573684,5.0638116541,1.554217188,3.2567869173,3.2037134587,2.7438173684,4.3225242857,1.5048922782,3.1073190977,3.8661908271,4.429626015,1.3406273684,2.224155188,18.436,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,16.5789639098,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4512,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4581,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.1366639098,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.9393,18.2021,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,5.0871147368,2.2209330075,
5.0972381203,5.3343242105,6.8678528571,3.2085677444,6.3960528571,3.2278877444,6.1021154887,3.3050199248,3.1650138346,2.0900930075,2.5701864662,3.2120277444,3.5702216541,3.6891394737,1.6677512782,3.1523542857,3.2410742857,2.5753925564,3.470656015,2.8153525564,2.2224547368,4.1829851128,6.0361537594,3.0710486466,4.4061121053,3.6532199248,2.3275169173,3.8776725564,3.9783925564,7.8076006767,0.7180869098,2.9042181955,9.1753158647,9.8699393233,10.2576149624,9.6347654135,10.0632371429,9.7034593233,9.8012554135,10.4447766917,11.8050192481,2.4097964662,2.1525830075,2.8529590977,4.3651125564,4.5940247368,4.6026647368,4.2082430075,4.2432969173,3.3846890977,4.3654908271,4.4200208271,4.8819130075,4.5430212782,5.4931569173,3.994965188,4.7426069173,4.6420208271,5.3834469173,4.4927330075,5.3216408271,4.6605690977,5.4203969173,5.1698786466,5.2873508271,3.3978034587,5.9094725564,5.2812630075,5.3331547368,5.1161490977,4.5978690977,4.3058490977,5.1581190977,4.2298990977,6.6608190226,1.0358107293,2.0377573684,2.8097790977,3.4739490977,5.1538103759,6.9550134587,6.218246015,2.0453507368,1.6280834587,2.8119512782,3.8854708271,5.1323825564,1.8576229173,1.5149456391,4.9391686466,2.628525188,3.7149138346,1.901955188,15.4344,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,16.7527639098,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4194,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4498,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.1836639098,18.3961,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.8463,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,7.9307069173,2.1095290977,
5.1889620301,6.3637533083,5.2851681203,3.4967416541,5.9956272181,3.6281133835,6.1021154887,3.4884677444,3.1650138346,1.849185188,2.8110542857,3.2120277444,3.4784977444,3.5974155639,1.6677512782,3.1523542857,3.2410742857,2.5653025564,3.5623799248,3.0198503759,2.7741803759,6.7741350376,3.9497316541,3.6011730075,4.3220690226,2.3881130075,3.6470147368,2.4177469173,5.9549290226,5.7218542105,1.3190523684,5.1782746617,9.615537594,9.6117354135,10.3614488722,9.8012554135,9.8869171429,10.0741671429,9.1531058647,11.3165618797,8.5709897744,1.9865758271,2.0508590977,3.8398986466,4.8626425564,4.0802108271,4.5857630075,4.3409347368,4.1034190977,3.2771790977,4.4463547368,5.1179986466,4.3257273684,4.9036330075,4.888005188,4.4474569173,5.0458708271,5.0717847368,4.7078490977,4.3870630075,5.5314930075,5.5385208271,4.8026269173,5.1217908271,4.3758569173,4.408095188,5.5562125564,5.6864190977,4.8473569173,4.7396790977,4.7743669173,4.8693530075,4.9497912782,4.4458469173,5.318061203,0.668989,3.3218025564,2.7419634587,4.3375121053,4.6994617293,6.8873512782,5.0517699248,1.7471560075,3.0583630075,2.8748217293,3.2872969173,4.3254903759,1.591626188,3.1131390977,3.8695508271,2.6822234587,3.0880199248,1.948765188,17.0693,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,16.5726639098,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4188,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4498,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.1828639098,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.8463,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,6.3894269173,2.2071630075,
5.1889620301,6.3854333083,5.2636781203,3.2871238346,6.2971889474,3.2711316541,6.3508233083,3.5967416541,3.0677999248,1.3406674587,2.9676442857,3.6612333835,3.5354816541,3.4573077444,1.8223190977,3.1182142857,3.2539642857,2.3808947368,3.1478942857,3.2826081955,2.7086903759,3.6967594737,6.0361537594,3.2071525564,4.3618621053,3.7449538346,2.3274969173,3.8776725564,4.2143403759,7.5702628571,0.7180869098,2.9042181955,9.7089115038,9.3365636842,10.2576149624,10.2697249624,9.428287594,10.1926349624,9.3120197744,10.9914262406,11.1744057895,2.4097964662,2.1631630075,2.8384290977,4.3352525564,4.6239047368,4.2070269173,4.3137469173,4.2691869173,3.5879130075,3.6943290977,5.0476125564,4.9560430075,4.5095412782,5.0929830075,4.1324190977,5.0611469173,4.4489408271,5.5797869173,4.1768130075,5.6424508271,4.6605690977,5.2258069173,5.1782047368,5.1660469173,3.7055712782,5.8951525564,5.1905530075,5.1558408271,5.3980530075,4.2347190977,4.6691990977,4.4749012782,4.8541369173,6.7193490226,1.0358107293,2.0417173684,2.569945188,3.8083030075,5.2983803759,6.7131234587,6.4056738346,1.8548249173,1.6280934587,2.8247212782,3.7809769173,5.1324025564,1.8576229173,1.5561056391,4.8978286466,2.4934612782,3.8279077444,1.916925188,12.9479,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,16.7126639098,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4581,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4194,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.1745639098,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,17.8463,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,18.4368,10.3072630075,2.1923630075,2.8058721053
