time,core-core,core-ifetch,core-alu,core-int,core-fp,core-mem,icache,dcache,l3,dram,other,l2,sum,
0.0,0.3282439,0.05900663,0.202689,0.151694,0.304033,0.0884519,0.0679879,0.252152,0.100618,3.58881203008,0.04527367,0,5.18896203008
1.0,0.6210118,0.11963874,0.202689,0.186005,0.304033,0.1492235,0.179586,0.309566,0,4.24132330827,0.07235696,0,6.38543330827
2.0,0.5534976,0.11692459,0.202689,0.168571,0.304033,0.1292467,0.131732,0.284577,0,3.5072481203,0.07167911,0,5.4701981203
3.0,0.2440886,0.05133659,0.202689,0.131471,0.304033,0.05945835,0,0.128205,0,2.03909774436,0.02965846,0,3.19003774436
4.0,0.17973428,0,0.202689,0.124915,0.304033,0.04266324,0.069667,0.130137,0.0673625,2.61004511278,0.06642898,0,3.79767511278
5.0,0.18411619,0.03844624,0.202689,0.124079,0.304033,0.0531782,0.0712063,0.116031,0,1.79440601504,0.03018107,0,2.91836601504
6.0,0.2656416,0.05554595,0.202689,0.13426,0.304033,0.05374349,0.0871111,0.115803,0,2.36535338346,0.04391286,0,3.62809338346
7.0,0.5442728,0.11067793,0.202689,0.170384,0.304033,0.1390602,0.128202,0.32564,0.0682002,4.07819548872,0.03076087,0,6.10211548872
8.0,0.309026,0.0614898,0.202689,0.141931,0.304033,0.0948937,0.0916819,0.206672,0,2.03909774436,0.0369536,0,3.48846774436
9.0,0.2198675,0.04359367,0.202689,0.130076,0.304033,0.05781537,0.0834264,0.129085,0,1.95753383459,0.03689406,0,3.16501383459
10.0,0.2118304,0.04218987,0.202689,0.12896,0.304033,0.04741544,0.0466106,0.096233,0,0.652511278195,0.00906869,0,1.74154127819
11.0,0.2610408,0.05104983,0.202689,0.135794,0.304033,0.04800827,0.0499688,0.110978,0,1.30502255639,0.0364083,0,2.50499255639
12.0,0.2202261,0.04320549,0.202689,0.130355,0.304033,0.0744321,0.0918218,0.163097,0,2.36535338346,0.03055051,0,3.62576338346
13.0,0.3025751,0.06016127,0.202689,0.141094,0.304033,0.0937069,0.0942783,0.207293,0,2.12066165414,0.04372943,0,3.57022165414
14.0,0.313803,0.06403118,0.202689,0.141792,0.304033,0.0781119,0.105892,0.161185,0,2.20222556391,0.02365292,0,3.59741556391
15.0,0.18134064,0.03732028,0.202689,0.124079,0.304033,0.03992924,0.0486006,0.0749011,0,0.652511278195,0.00234714,0,1.6677512782
16.0,0.4871225,0.10413426,0.202689,0.159086,0.304033,0.08153293,0.120911,0.140111,0,1.54971428571,0.00302031,0,3.15235428571
17.0,0.5203383,0.11193658,0.202689,0.162434,0.304033,0.0892635,0.14092,0.156711,0,1.54971428571,0.00302462,0,3.24106428571
18.0,0.274137,0.05624228,0.202689,0.135934,0.304033,0.07081726,0.0677082,0.139288,0,1.22345864662,0.00955126,0,2.48385864662
19.0,0.4487965,0.09136692,0.202689,0.15825,0.304033,0.1112264,0.107431,0.232473,0,1.87596992481,0.03012418,0,3.56235992481
20.0,0.3858432,0.0778424,0.202689,0.150858,0.304033,0.0852873,0.0756528,0.196577,0.0434328,1.46815037594,0.0200045,0,3.01037037594
21.0,0.3389383,0.06868858,0.202689,0.144442,0.304033,0.0731567,0.0793064,0.157617,0,1.79440601504,0.03005902,0,3.19333601504
22.0,0.17826527,0.032672413,0.202689,0.12645,0.304033,0.0827402,0.038355,0.222025,0.0714586,1.87596992481,0.000361117,0.0321504,3.16716992481
23.0,0.6426091,0.12856148,0.202689,0.183913,0.304033,0.2171763,0.106203,0.540954,0.128742,4.24132330827,0.05779912,0,6.75400330827
24.0,0.5118728,0.10697511,0.202689,0.164665,0.304033,0.1254793,0.0926305,0.262179,0,0.73407518797,0.03616629,0,2.54076518797
25.0,0.8693033,0.1802062,0.202689,0.209994,0.304033,0.229187,0.206467,0.462047,0,2.77317293233,0.0241435,0,5.46124293233
26.0,0.3985011,0.08034848,0.202689,0.153089,0.304033,0.1081796,0.0573071,0.226671,0,1.06033082707,0.00937172,0,2.60052082707
27.0,0.4859302,0.09649128,0.202689,0.165223,0.304033,0.1515285,0.0915577,0.310355,0,0.897203007519,0.01596232,0,2.72097300752
28.0,0.6905879,0.13727864,0.202689,0.192421,0.304033,0.1687569,0,0.355145,0,1.22345864662,0.03579856,0,3.31016864662
29.0,0.8369016,0.16132278,0.202689,0.213481,0.304033,0.2830767,0.138635,0.617072,0.0575935,1.95753383459,0.02629542,0,4.79863383459
30.0,0.6687096,0.10099844,0.202689,0.217108,0.304033,0.2587686,0.0748754,0.671164,0.174877,4.1597593985,0.000352560000001,0.0781344,6.9114693985
31.0,0.02819124,0,0.202689,0.104831,0.304033,0,0.014972,0.016641,0,0.326255639098,0.01643476,0,1.0140476391
32.0,0.4639368,0.0852546,0.202689,0.168152,0.304033,0.1212634,0,0.279445,0,2.20222556391,0.0747162,0,3.90171556391
33.0,1.4338099,0.25714191,0.202689,0.3146,0.304033,0.3557546,0,0.83821,0,5.87260150376,0.14053159,0,9.71937150376
34.0,1.3306736,0.23864199,0.202689,0.299258,0.304033,0.3304047,0,0.802894,0.12504,6.11729323308,0.05595571,0,9.80688323308
35.0,1.41912,0.25469821,0.202689,0.312229,0.304033,0.352112,0,0.853404,0.129826,6.36198496241,0.05805879,0,10.2481549624
36.0,1.4277039,0.25588533,0.202689,0.313903,0.304033,0.3545121,0,0.838794,0.101751,5.95416541353,0.04554867,0,9.79898541353
37.0,1.3203801,0.23679803,0.202689,0.297724,0.304033,0.3278034,0,0.793988,0.120304,5.95416541353,0.05385047,0,9.61173541353
38.0,1.4338099,0.25714191,0.202689,0.3146,0.304033,0.3559271,0,0.858364,0.125188,6.36198496241,0.05598709,0,10.2697249624
39.0,1.3203801,0.23679803,0.202689,0.297724,0.304033,0.3276885,0,0.780552,0.101554,5.62790977444,0.04550137,0,9.24482977444
