time,core-core,core-ifetch,core-alu,core-int,core-fp,core-mem,icache,dcache,l3,dram,other,l2,sum,
0.0,3.282439e-07,5.900663e-08,2.02689e-07,1.51694e-07,3.04033e-07,8.84231e-08,6.79879e-08,2.48793e-07,9.59304e-08,3.5072481203e-06,4.318907e-08,0,5.0972381203e-06
1.0,5.285674e-07,1.0199614e-07,2.02689e-07,1.72894e-07,3.04033e-07,1.218893e-07,1.33737e-07,2.64375e-07,5.39902e-08,3.42568421053e-06,2.446896e-08,0,5.33432421057e-06
2.0,6.492809e-07,1.3532225e-07,2.02689e-07,1.821e-07,3.04033e-07,1.573318e-07,1.7758e-07,3.37873e-07,0,4.64914285714e-06,7.925005e-08,0,6.8746028572e-06
3.0,2.66031e-07,5.555781e-08,2.02689e-07,1.34539e-07,3.04033e-07,6.341749e-08,3.45304e-08,1.31777e-07,0,2.20222556391e-06,3.5153e-09,0,3.39831556362e-06
4.0,4.430098e-07,9.174445e-08,2.02689e-07,1.56994e-07,3.04033e-07,1.187016e-07,1.69605e-07,2.9587e-07,9.70144e-08,5.46478195489e-06,4.344875e-08,0,7.38789195509e-06
5.0,2.764181e-07,5.650255e-08,2.02689e-07,1.35934e-07,3.04033e-07,5.604093e-08,7.19837e-08,1.17378e-07,0,1.46815037594e-06,2.981072e-08,0,2.71894037596e-06
6.0,4.45623e-07,9.094223e-08,2.02689e-07,1.57831e-07,3.04033e-07,1.100677e-07,1.06654e-07,2.67431e-07,6.80031e-08,3.75193984962e-06,3.071597e-08,0,5.53592984875e-06
7.0,3.013473e-07,5.970073e-08,2.02689e-07,1.41094e-07,3.04033e-07,9.67439e-08,9.16819e-08,2.04114e-07,0,1.87596992481e-06,2.340617e-08,0,3.30077992494e-06
8.0,2.227837e-07,4.43828e-08,2.02689e-07,1.30355e-07,3.04033e-07,5.860159e-08,8.17473e-08,1.30469e-07,0,1.87596992481e-06,3.683861e-08,0,3.0878699242e-06
9.0,2.464371e-07,4.890133e-08,2.02689e-07,1.33563e-07,3.04033e-07,5.28543e-08,5.73071e-08,1.05936e-07,0,8.15639097744e-07,9.18917e-09,0,1.97654909684e-06
10.0,3.614883e-07,7.185387e-08,2.02689e-07,1.48068e-07,3.04033e-07,8.877e-08,9.58019e-08,2.07585e-07,4.42212e-08,2.77317293233e-06,2.019973e-08,0,4.3178829312e-06
11.0,7.860161e-08,0,2.02689e-07,1.12502e-07,3.04033e-07,2.553748e-08,3.69713e-08,5.12437e-08,0,8.15639097744e-07,1.689891e-08,0,1.64411610015e-06
12.0,4.245567e-07,8.425448e-08,2.02689e-07,1.57552e-07,3.04033e-07,1.236362e-07,1.12469e-07,2.70285e-07,0,2.28378947368e-06,5.056462e-08,0,4.01382947146e-06
13.0,1.9825013e-07,4.109943e-08,2.02689e-07,1.2631e-07,3.04033e-07,5.057029e-08,8.52609e-08,1.05715e-07,0,1.95753383459e-06,2.347225e-08,0,3.09493383277e-06
14.0,1.7972434e-07,3.689959e-08,2.02689e-07,1.23939e-07,3.04033e-07,3.977887e-08,4.76834e-08,7.49011e-08,0,6.52511278195e-07,2.3517e-09,0,1.66451127726e-06
15.0,4.846137e-07,1.0372788e-07,2.02689e-07,1.58668e-07,3.04033e-07,7.983868e-08,1.18159e-07,1.37335e-07,0,1.63127819549e-06,3.08574e-09,0,3.22342819459e-06
16.0,6.136384e-07,1.3195425e-07,2.02689e-07,1.73452e-07,3.04033e-07,1.03047e-07,1.62935e-07,1.7891e-07,0,1.54971428571e-06,3.02135e-09,0,3.42339428272e-06
17.0,2.847884e-07,5.857574e-08,2.02689e-07,1.37189e-07,3.04033e-07,7.556942e-08,7.21392e-08,1.49002e-07,0,1.38658646617e-06,9.61424e-09,0,2.68018646921e-06
18.0,4.179159e-07,8.500786e-08,2.02689e-07,1.54344e-07,3.04033e-07,1.006352e-07,9.84139e-08,2.11665e-07,0,1.71284210526e-06,3.006614e-08,0,3.31761210859e-06
19.0,3.732648e-07,7.521463e-08,2.02689e-07,1.49323e-07,3.04033e-07,8.04135e-08,6.51118e-08,1.90237e-07,4.79724e-08,1.30502255639e-06,2.206087e-08,0,2.81534255819e-06
20.0,2.889441e-07,5.86637e-08,2.02689e-07,1.38026e-07,3.04033e-07,5.874991e-08,6.50962e-08,1.28487e-07,0,1.54971428571e-06,2.987109e-08,0,2.82427428644e-06
21.0,2.227328e-07,4.2037044e-08,2.02689e-07,1.31889e-07,3.04033e-07,9.15166e-08,6.12716e-08,2.31992e-07,6.23795e-08,2.20222556391e-06,2.8409456e-08,0,3.58117556587e-06
22.0,5.254408e-07,1.0677207e-07,2.02689e-07,1.67037e-07,3.04033e-07,1.706268e-07,7.30408e-08,4.53347e-07,1.37772e-07,3.8335037594e-06,3.5753e-10,6.1534e-08,6.03615375994e-06
23.0,5.144539e-07,1.0467689e-07,2.02689e-07,1.67176e-07,3.04033e-07,1.49303e-07,1.11116e-07,3.08706e-07,0,1.22345864662e-06,2.981621e-08,0,3.11542865106e-06
