time,core-core,core-ifetch,core-alu,core-int,core-fp,core-mem,icache,dcache,dram,other,sum,
82.0,0.11437767,0.023007525,0.202689,0.115989,0.304033,0.02415835,0.0315531,0.0487843,0.73407518797,0.002926055,42.601593188
84.0,0.9264257,0.18159971,0.202689,0.224918,0.304033,0.2044145,0.138487,0.410767,0.978766917293,0.00902609,45.5811269173
86.0,0.7864343,0.15476049,0.202689,0.204973,0.304033,0.2173757,0.125793,0.443189,1.22345864662,0.00457251,46.6672786466
88.0,0.8656251,0.17074582,0.202689,0.216201,0.304033,0.1900828,0.12863,0.380006,0.815639097744,0.00671728,47.2803690977
90.0,0.4776403,0.09393307,0.202689,0.164177,0.304033,0.139959,0.0883316,0.286607,1.34580451128,0.00462003,48.1077945113
92.0,0.6185529,0.1198634,0.202689,0.184401,0.304033,0.2006558,0.0824626,0.413162,0.774857142857,0.0022403,48.9029171429
94.0,0.4749624,0.09561192,0.202689,0.162573,0.304033,0.1636294,0.0989659,0.329935,0.774857142857,0.00104038,49.6082971429
96.0,2.0405741,0.4096182,0.202689,0.365299,0.304033,0.7031285,0.354827,1.4092,0.326255639098,0.0025812,54.1182056391
98.0,2.872697,0.5787348,0.202689,0.471438,0.304033,0.997321,0.509095,1.9921,0,0.000932199999998,56.92904
100.0,2.888467,0.5826352,0.202689,0.473182,0.304033,1.003184,0.519644,2.00115,0,0.0009258,57.97591
102.0,2.904536,0.5849837,0.202689,0.475692,0.304033,1.00823,0.515516,2.01357,0,0.000920300000001,59.01017
104.0,2.884429,0.5814856,0.202689,0.472694,0.304033,0.999212,0.510929,1.99557,0,0.0009284,59.95197
106.0,2.879097,0.5802174,0.202689,0.472345,0.304033,1.000097,0.518268,1.9949,0,0.0009236,60.95257
108.0,2.887279,0.5817523,0.202689,0.473251,0.304033,1.002617,0.512305,2.00248,0,0.000933699999999,61.96734
110.0,2.897354,0.5841966,0.202689,0.474298,0.304033,1.003478,0.513681,2.00389,0,0.000930399999998,62.98455
112.0,2.928515,0.5895489,0.202689,0.479179,0.304033,1.017833,0.525606,2.03091,0,0.0009261,64.07924
114.0,2.853989,0.5750554,0.202689,0.468998,0.304033,0.991332,0.503591,1.98101,0,0.000932599999999,64.88163
116.0,2.883031,0.5817229,0.202689,0.472136,0.304033,0.999663,0.513681,1.9956,0,0.000924099999999,65.95348
118.0,2.918029,0.5874884,0.202689,0.477784,0.304033,1.011024,0.522854,2.01703,0,0.000928600000001,67.04186
120.0,2.874822,0.5793037,0.202689,0.471648,0.304033,0.999321,0.507719,1.99696,0,0.0009343,67.93743
122.0,2.87586,0.5800732,0.202689,0.471369,0.304033,0.999177,0.514599,1.99422,0,0.000929799999999,68.94295
124.0,2.923924,0.5886854,0.202689,0.478482,0.304033,1.013416,0.521937,2.02257,0,0.000923600000001,70.05666
126.0,2.86305,0.5768949,0.202689,0.470183,0.304033,0.995205,0.505884,1.98864,0,0.000921099999998,70.9075
128.0,2.871031,0.5792239,0.202689,0.470671,0.304033,0.996709,0.515057,1.98868,0,0.0009261,71.92902
